Discounted_price_$,Actual_price_$,Discount_percentage_%,Rating,Rating_count,Product_id,Product_name,Category,About_product,User_id,User_name,Review_id,Review_title,Review_content,Img_link,Product_link,Revenue_$,Purchase_date,Discount_amount,Sales_volume,Discount_bin,Price_change_%,Quantity_change_%,PED
656,1499,56,4.3,25903,B07TR5HSR9,AmazonBasics USB Type-C to USB Type-C 2.0 Cable for Charging Adapter,Cables, Apple TV,AFDYUQAM7Y56P4R5CREI5OBPHSLA,Aijaz Ahmed,R2636VYPMOZV9,Over-all food,good quality tool from d linkWiFi signal is good,https://m.media-amazon.com/images/I/51EJirBX6bL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Multi-Purpose-Foldable-Portable-Ergonomic-Non-Slip/dp/B07TR5HSR9/ref=sr_1_98?qid=1672903000&s=computers&sr=1-98,1450568,1/7/2022,843,25903,50-60%,499.6,-2.458954662,-0.004921847
1109,2800,60,4.3,53464,B0819ZZK5K, Smartphone - 9 Feet (2.7 Meters) - White,USBCables, 5000+ apps from Play Store ,AGEPZSRFODWZ4XUTXO2HNWLJIMJA,ankesh verma,RW2Z2YM3K8UV5,Good product,Nice product,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/410l0pKc2OL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/SanDisk-Ultra-Drive-Pendrive-Mobile/dp/B0819ZZK5K/ref=sr_1_99?qid=1672903000&s=computers&sr=1-99,3207840,10/11/2021,1691,53464,50-60%,86.79119413,106.400803,1.225940074
2999,7990,62,4.1,48448,B096VF5YYF,Croma 3A Fast charge 1m Type-C to All Type-C Phones sync and charge cable,Electronics, Quad core processor ,AH25HG24NISHLQPFOZA77WS5CUFQ,Rakesh kumar,RVNGA0FEAXYHI,Product quality is very good and so is the customer service,Overall good and a better experience,https://m.media-amazon.com/images/I/41pfjyUPZLL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/boAt-Smartwatch-Multiple-Monitoring-Resistance/dp/B096VF5YYF/ref=sr_1_100?qid=1672903000&s=computers&sr=1-100,3003776,10/15/2023,4991,48448,60-70%,185.3571429,-9.382014066,-0.050615875
169,299,43,4.4,5176,B08QJJCY2Q, Made in India,HomeTheater, Built-in Wi-Fi ,AFZ7US7H622UBLYL4ZX2XEHT7FHQ,Devraj Nayak,R2K7MABWMAQE26,It’s good,It funcions properly and useful to me.,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/51SzLWO7e+L._SY300_SX300_.jpg,https://www.amazon.in/Notebook-MacBook-Computer-Anti-Skid-Mousepad/dp/B08QJJCY2Q/ref=sr_1_101?qid=1672903000&s=computers&sr=1-101,222568,8/16/2022,130,5176,40-50%,-96.25782228,-89.31638045,0.927886985
309,404,24,4.4,8614,B07L5L4GTB, 480Mbps Data transfer rate,TV&Video, 1GB RAM + 8GB Storage,AFDDH5QGUJ2NHJZBIAPEQVUIQCKA,𝕵𝖆𝖙𝖎𝖓 𝕮𝖍𝖆𝖉𝖍𝖆,R33YS4PO3JWU23,worth buying,I you want to buy it for CP Plus Orange DVR,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41PcrlfQ2iL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Epson-003-Black-Ink-Bottle/dp/B07L5L4GTB/ref=sr_1_102?qid=1672903000&s=computers&sr=1-102,206736,6/16/2021,95,8614,20-30%,35.11705686,66.42194745,1.891444027
599,1399,57,3.8,60026,B07L8KNP5F, Tested Durability with 8000+ bends (12 months warranty) - CRCMA0106sTC10,Televisions,Display: LED Panel ,AGDOVGWZKEQ3M6DA2GHV6WUZT5SA,palpandia153,R2J3Q3BUHJ2S7E,Remote is working fine, it works.,https://m.media-amazon.com/images/I/41AP5QV2M0L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Zebronics-Zeb-Thunder-Bluetooth-Headphone-Input/dp/B07L8KNP5F/ref=sr_1_103?qid=1672903000&s=computers&sr=1-103,3421482,11/1/2021,800,60026,50-60%,246.2871287,596.8423497,2.423359892
299,599,50,3.8,3066,B08CF4SCNP, Black,SmartTelevisions, Vivid Picture engine ,AGEUXHN7U2Q26CM6TFOTW7GZXFXQ,Arvind,R2H2ELE1DG24VY,Satisfied,Nice,https://m.media-amazon.com/images/I/41y181oD7ZL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Quantum-QHM-7406-Spill-Resistant-Wired-Keyboard/dp/B08CF4SCNP/ref=sr_1_104?qid=1672903000&s=computers&sr=1-104,153300,8/5/2021,300,3066,40-50%,-57.18370264,-94.89221337,1.659427581
449,999,55,4,2102,B09XX51X2G,Sony Bravia 164 cm (65 inches) 4K Ultra HD Smart LED Google TV KD-65X74K (Black),Computers&Accessories, Detailed Picture Controls ,AHYXZVXUY3QTBP7IBFIUBSZVH2XQ,Nithyadhakshina,R1U1S7X7BPSZBU,Charging is really fast,Its not plug an play u need to install the driver and will support till 2.4 Ghz not above that. Im using in Jio wifi so its not supporting 5G connectivity as its 3.0,https://m.media-amazon.com/images/I/319cuUVHCwL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/STRIFF-Adjustable-Ventilated-Ergonomic-Compatibility/dp/B09XX51X2G/ref=sr_1_105?qid=1672903000&s=computers&sr=1-105,115610,3/16/2023,550,2102,50-60%,66.77796327,-31.44161774,-0.470838226
799,1295,38,4.4,34852,B01M72LILF,7SEVEN® Compatible for Mi tv Remote Control Original Suitable with Smart Android 4K LED Non Voice Command Xiaomi Redmi Remote of 4A Model 32 43 55 65 inches,Accessories&Peripherals, Ultra bright screen ,AGO4OKG6KVBAAE52Q62JBKHRDFFQ,Basha_Neerati,R9XVQWX40D175,Value for money,The first reason I bought this item was to have a surveillance camera in my house. To view it on my mobile Used,https://m.media-amazon.com/images/I/31ROHZJMEUL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Logitech-Silent-Wireless-Mouse-Charcoal/dp/B01M72LILF/ref=sr_1_106?qid=1672903000&s=computers&sr=1-106,1324376,7/27/2022,496,34852,30-40%,29.62962963,1558.039962,52.58384872
219,700,69,4.4,426972,B07KSMBL2H,7SEVEN® Compatible Vu Smart Tv Remote Control Suitable for Original 4K Android LED Ultra HD UHD Vu Tv Remote with Non Voice Feature without google assistant,Cables&Accessories, Dynamic contrast ,AGOARJLTS744KQC3BTKT5KQVOJUA,shaker,REHUMWC9Q9EAG,Product review,etc....,https://m.media-amazon.com/images/I/41nPYaWA+ML._SY300_SX300_.jpg,https://www.amazon.in/AmazonBasics-Flexible-HDMI-Cable-3-Foot/dp/B07KSMBL2H/ref=sr_1_107?qid=1672903000&s=computers&sr=1-107,29461068,7/27/2022,481,426972,60-70%,-45.94594595,1125.100425,-24.48747983
157,160,2,4.5,8618,B00LZLQ624,Storite High Speed Micro USB 3.0 Cable A to Micro B for External & Desktop Hard Drives 45cm,Cables, Dynamic backlight,AF6XISKAQXTX3Q5RUF2M2VKOJ66A,Amazon Customer,RLEFI0WUITF14,Good quality,I am using it for 14 days now. The experience is pretty good as of now. Picture quality is also not bad. Don't expect something out of the world at this price point. But you can go for it if you have a tight budget.,https://m.media-amazon.com/images/I/419KXo-7kDL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Classmate-Premium-Subject-Notebook-Single/dp/B00LZLQ624/ref=sr_1_108?qid=1672903000&s=computers&sr=1-108,17236,9/5/2021,3,8618,0-10%,-77.14285714,-97.98160067,1.27013186
369,1600,77,4,32625,B07DJLFMPS,FLiX (Beetel) 3in1 (Type C,USBCables,Warranty Information: 1 year comprehensive warranty on product and 1 year additional on Panel provided by the brand from the date of purchase,AEP6PYK2DLTD5UCMURSUNUE4IE5A,D Ravi,R1M41TK6XDE47C,Good product,Initial impressions: works as said,https://m.media-amazon.com/images/I/41z7FRqEerL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/HP-MicroSD-U1-TF-Card-32GB/dp/B07DJLFMPS/ref=sr_1_110?qid=1672903000&s=computers&sr=1-110,2512125,5/13/2023,1231,32625,70-80%,900,278.5681133,0.309520126
599,899,33,4,4018,B09GB5B4BK,Micro,Electronics,Installation/Wall mounting/demo will be arranged by AHS Team or Xiaomi service partner. For more information,AHJSNMHQQWE6LMFRATH5LLJBQQXQ,Sunil Funde,RUM8TBPKUE5UF,Good Product, glad I didn’t go for cheaper options (not that it’s too costly) just plug and play. Will update if it screws up,https://m.media-amazon.com/images/I/21ci6bwxtdL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/HP-150-Ambidextrous-Wireless-Mouse/dp/B09GB5B4BK/ref=sr_1_113?qid=1672903000&s=computers&sr=1-113,132594,1/22/2021,300,4018,30-40%,-43.8125,-87.68429119,2.001353294
479,599,20,4.3,11687,B015ZXUDD0,Iphone Lightening) Textured Pattern 3A Fast Charging Cable with QC & PD Support for Type C,HomeTheater, please call Mi support on Toll Free Number (Please visit brand website for toll free numebrs) ,AFSMISGEYDYIP3Z42UTQU4AKOYZQ,Biju Abraham Thomas,R1EBS3566VCSCG,As of now seems good,The hdmi cable is good to watch movie,https://m.media-amazon.com/images/I/51pZRhR1wWL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Duracell-5000174-Rechargeable-Batteries-Green/dp/B015ZXUDD0/ref=sr_1_114?qid=1672903000&s=computers&sr=1-114,233740,8/31/2021,120,11687,10-20%,-33.37041157,190.8661025,-5.719620873
350,899,61,4.2,2262,B085DTN6R2,Micro USB & Lightning Iphone Cable,TV&Video, Wall Mount is not included in the box and will be charged extra at the time of installation,AF5ILQY4KFDTO5XHHBJ42W5DXCZQ,Samir,R24MB66WRPSN2A,Worked on iPhone 7 and didn’t work on XR,sports and its gives better quality while connecting your laptop with TV and play 🎮.I loved it,https://m.media-amazon.com/images/I/31J6qGhAL9L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Portronics-Konnect-Delivery-Support-Braided/dp/B085DTN6R2/ref=sr_1_115?qid=1672903000&s=computers&sr=1-115,137982,4/26/2021,549,2262,60-70%,50.08347245,-80.64516129,-1.610215054
1598,2990,47,3.8,11015,B09PL79D2X,Made in India,Accessories,[High Compatibility] : iPhone X/XsMax/Xr ,AFBK3X6D3AHEHSYYXPL4L6JEMSLQ,Rahul Sharma,R25UU2M1B9BO5X,Good one,Works as expected. Length of the cable is short and it was mentioned also satisfied my requirement. If you need more length better look other options.,https://m.media-amazon.com/images/I/314g1W9h2rL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Airdopes-181-Playtime-Bluetooth-Wireless/dp/B09PL79D2X/ref=sr_1_116?qid=1672903000&s=computers&sr=1-116,517705,4/26/2022,1392,11015,40-50%,232.5917686,386.9584439,1.663680732
599,899,33,4.3,95116,B098K3H92Z,1.5 Meter Long Cable(T101),Cables,iPhone 8/8 Plus,AFNB6YVNGE6IT3AWQVSIG2TJ5L3Q,Avninder Singh,R1NXW7PGVND2LE,Dull Physical Looks,All good,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31TZq2dY-hL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/TP-Link-Bluetooth-Receiver-UB500-Controllers/dp/B098K3H92Z/ref=sr_1_117?qid=1672903000&s=computers&sr=1-117,3138828,10/30/2021,300,95116,30-40%,-69.93311037,763.5133908,-10.9177668
159,399,60,4.1,4768,B09KLVMZ3B,SVM Products Unbreakable Set Top Box Stand with Dual Remote Holder (Black),HDMICables,iPhone 7/7 Plus,AGGKMIGXUM3JRNVY7HZ3JHPJ7WTQ,Tribhuvan more,R3OSBPH7X9AQUK,Just Buy it,It's the best HDMI cable at this price range. No problems yet. Just go for it !!,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41R08zLK69L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Portronics-Konnect-POR-1401-Charging-Function/dp/B09KLVMZ3B/ref=sr_1_118?qid=1672903000&s=computers&sr=1-118,286080,8/25/2022,240,4768,50-60%,-55.61735261,-94.98717356,1.707869381
1299,3000,57,4.3,23022,B084PJSSQ1,VU 164 cm (65 inches) The GloLED Series 4K Smart LED Google TV 65GloLED (Grey),Electronics,iPhone 6s/6s Plus,AFMECPERM2GI2XQJSBWEPZKODISQ,N Patel,R2I8RVEPDM0IMQ,Go for it,I was expecting this to be delivered on time and it was delivered on time.Product is good as i have tried other cables and wires from Amazon basica brand.,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41IZ3JvOvwL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/SanDisk-Ultra-Drive-Flash-128GB/dp/B084PJSSQ1/ref=sr_1_119?qid=1672903000&s=computers&sr=1-119,1312254,8/14/2022,1701,23022,50-60%,651.8796992,382.8439597,0.587292349
1599,4999,68,4,67951,B097R25DP7,CableCreation RCA to 3.5mm Male Audio Cable,HomeTheater,iPhone 6/6 Plus,AETPKXNOTUEX5GH7WL7XQHDR5M7Q,Bhavy kachhadiya,R5RES2LABIW7Q,About the product,Good one,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41XH-IpxCQL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Noise-ColorFit-Smartwatch-Monitoring-Waterproof/dp/B097R25DP7/ref=sr_1_120?qid=1672903000&s=computers&sr=1-120,4620668,3/13/2023,3400,67951,60-70%,66.63333333,195.1568065,2.928816506
294,4999,94,4.3,4426,B097C564GC, 3.5mm to 2RCA Cable Male RCA Cable,TV&Video,iPhone 5/5s/5c/se,AERFCJ6BOMVO5YW5XM5Z2ESOIK3A,Abhishek Kumar,R3A3IRV8ZWP1U9,Get charging cable at the price,Overall replacement of original samsung remote.its compatible easily with my samsung uhd tv.but there is no voice command in the remote.,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/3172BJyynBS._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/rts-Adapter-Charging-Converter-compatible/dp/B097C564GC/ref=sr_1_121?qid=1672903001&s=computers&sr=1-121,416044,9/13/2023,4705,4426,90-100%,0,-93.48648291,#NAME?
828,861,4,4.2,4567,B08CYNJ5KY,Y Splitter Stereo Jack Cable for Home Theater,Accessories,iPad Pro,AHDIDVECFGA6OQRNUBPUO6366UGQ,Arun prasath,R3RUBB6REUGTT,Working well.,Works well. Will comment on durability after using it for a few months.,https://m.media-amazon.com/images/I/4152kKO7W8L._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/682-Black-Original-Ink-Cartridge/dp/B08CYNJ5KY/ref=sr_1_122?qid=1672903001&s=computers&sr=1-122,18268,11/26/2023,33,4567,0-10%,-82.77655531,3.185720741,-0.038485785
745,795,6,4,13797,B00Y4ORQ46,Subwoofer,RemoteControls,iPad Air 1/2,AFSII6HTAHTHGXERUNDOISNWZUNQ,Naveen,R281851EB9L5G6,Good in this price,It uses two AA battery.Seems durable.,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31puHGasbOL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Logitech-H111-Stero-Headset-Black/dp/B00Y4ORQ46/ref=sr_1_123?qid=1672903001&s=computers&sr=1-123,82782,3/2/2021,50,13797,0-10%,-7.665505226,202.1020363,-26.36512929
1549,2495,38,4.4,15137,B074CWD7MS, Receiver,Computers&Accessories,iPad mini 1/2/3,AF64ON4HPPVD43H6PK3CHPTTYSSQ,Harmit,R4ATJJVUY9JO6,Speakers and sound next level,Product quality of good. But the channel button doesn't work. I did return and replaced the same product,https://m.media-amazon.com/images/I/41NJeh+qQRL._SY300_SX300_.jpg,https://www.amazon.in/Digitek-DTR-550-LW-Tripod/dp/B074CWD7MS/ref=sr_1_124?qid=1672903001&s=computers&sr=1-124,575206,2/3/2022,946,15137,30-40%,213.836478,9.712256288,0.045419081
349,399,13,4.4,18757,B083342NKJ, Speakers and More (3Feet/0.9Meter,Accessories&Peripherals,iPod nano7,AELNBR4H6235Y7NVYNCGNABDIDFQ,Placeholder,R18455FQDOCS3H,Bad remote, but it's th same result,https://m.media-amazon.com/images/I/31gaP7qpBNL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Mi-Braided-USB-Type-C-Cable/dp/B083342NKJ/ref=sr_1_125?qid=1672903001&s=computers&sr=1-125,243841,1/11/2022,50,18757,10-20%,-84.00801603,23.91491048,-0.284674149
970,1799,46,4.5,815,B09C6HXFC1,Black),Cables&Accessories,iPod touch and more apple devices.,AF35OXRSRJ335IGMNW5FYCJDLHOA,Precision Engineering,RLZ80A5MC1F5G,Remote problem, channel button doesn't work,https://m.media-amazon.com/images/I/41TZJiPRRwL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/DURACELL-Lightning-Certified-braided-Devices/dp/B09C6HXFC1/ref=sr_1_126?qid=1672903001&s=computers&sr=1-126,37490,1/1/2023,829,815,40-50%,350.877193,-95.65495548,-0.272616623
1469,2499,41,4.2,156638,B00A0VCJPI,Wayona USB Type C Fast Charging Cable Charger Cord 3A QC 3.0 Data Cable Compatible with Samsung Galaxy S10e S10 S9 S8 S20 Plus,Cables,[Fast Charge&Data Sync ] : It can charge and sync simultaneously at a rapid speed,AE3CFONNMANNC5QPYIAXV67EUYUQ,Senthil Kumar B,R2DYRNTDPPD8A5,Good quality 👍,Good to go with this rather than purchasing a original one from samsung,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/21n1BGPOHBL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/TP-Link-TL-WA850RE-300Mbps-Universal-Extender/dp/B00A0VCJPI/ref=sr_1_127?qid=1672903001&s=computers&sr=1-127,6422158,8/6/2022,1030,156638,40-50%,38.91050584,19119.3865,491.3682331
198,800,75,4.1,9344,B00UGZWM2I, Note 10 9 8,USBCables, Compatible with any charging adaptor,AHCWRQHRUAVMTMUH5NYNB3P4NWEA,Sasikumar madurai,R3IFT4P8VHQGL3,Skywall 32 smart TV,we have an expensive samsung TV.TV is great but original remote started draining battery and we had to put in new battery every 5 days which was not ideal.replacing with original remote is a costly affair ( 4k ?)this is a good cheap replacement- has all the functionalities except voice (which we rarely use),https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41oLhpKArFL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/COI-Sticky-Notes-Holder-Gifting/dp/B00UGZWM2I/ref=sr_1_128?qid=1672903001&s=computers&sr=1-128,700800,5/24/2022,602,9344,70-80%,-67.98719488,-94.03465315,1.383123003
549,549,0,4.5,4875,B00R1P3B4O, M51 A40 A50 A70,Computers&Accessories, multi-port charging station or power bank.,AGKZVBLHK472MSGAAUABFRZL7SYQ,Ayush,R1DSJOGV3DFZK2,Phone se screen chalane fasta hai,Everything works fine except number keys which is very important to change channels ,https://m.media-amazon.com/images/I/51fEftU7HAL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Fujifilm-Instax-Instant-Fuji-Cameras/dp/B00R1P3B4O/ref=sr_1_129?qid=1672903001&s=computers&sr=1-129,0,8/23/2021,0,4875,0-10%,-31.375,-47.82748288,1.524381924
2999,9999,70,4.2,20881,B0B3MWYCHQ, Moto G7 G8 (1M,Accessories&Peripherals,[Durability] : Durable nylon braided design with premium aluminum housing and toughened nylon fiber wound tightly around the cord lending it superior durability and adding a bit to its flexibility.,AHFENRYJG4LPXDTUGEMG335VICSQ,ROHIT A.,R14ZOPYFHOYYRQ,YouTube me I'd nhi bana pa raha hun, what a waste of money had to buy another remote,https://m.media-amazon.com/images/I/41ziJKWj9LL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Fire-Boltt-Bluetooth-Assistance-Calculator-Monitoring/dp/B0B3MWYCHQ/ref=sr_1_130?qid=1672903001&s=computers&sr=1-130,1461670,3/20/2022,7000,20881,60-70%,1721.311475,328.3282051,0.190743053
12000,29999,60,4.3,4744,B09DG9VNWB, Grey),Cables&Accessories,[High Security Level ] : It is designed to fully protect your device from damaging excessive current.Copper core thick+Multilayer shielding,AGSV37DJ5QTUYOXFJNPD4W7GXVFA,Kedar,R1GQH74NUCJZZ7,Good Stuff... Recommended!!!,Like the design,https://m.media-amazon.com/images/I/31CuxaU77jL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Samsung-Galaxy-Bluetooth-Compatible-Android/dp/B09DG9VNWB/ref=sr_1_131?qid=1672903001&s=computers&sr=1-131,284640,12/18/2022,17999,4744,50-60%,200.020002,-77.28078157,-0.386365267
1299,3499,63,3.9,12452,B09Y5MP7C4,boAt Rugged V3 Braided Micro USB Cable (Pearl White),Cables, Anti-interference,AGDEVIAYABTMIJLTYWTUS5M5VBTA,Haran,R1BNWIYBRSI1Z6,Need better quality,ABOUT  AMAZONBASICS:xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxAmazon Basics was launched in 2009 & is Amazon’s own inhouse brand for fast moving small electronic consumer goods.Here amazon uses its massive collection of sales data to launch products that are in huge demand & already exist in the market- but at lower prices. Simply put up a similar replica for something successful but at much affordable prices.If something isn’t an immediate hit,https://m.media-amazon.com/images/I/31YW3+kpZQL._SY300_SX300_.jpg,https://www.amazon.in/Noise-Bluetooth-Wireless-30-Hours-Instacharge/dp/B09Y5MP7C4/ref=sr_1_132?qid=1672903001&s=computers&sr=1-132,784476,4/16/2021,2200,12452,60-70%,-88.33627788,162.4789207,-1.839322696
269,315,15,4.5,17810,B01DJJVFPC,Amazon Basics USB A to Lightning PVC Molded Nylon MFi Certified Charging Cable (Black,USBCables, Protective circuit equipment.,AFKDGUQ5TMGT3PXBDHAWPRE5CACQ,Santosh Ghante,R347KU67LE6JEH,एक मजबूत प्रोडक्ट है, Amazon pulls it and moves on.Amazon otherwise is like an online marketplace where it provides a portal for various sellers to sell their product BUT with amazonbasics - Amazon is selling its own product at its own marketplace .Here it derives the benefit of eliminating any intermediate distributors or retailers & hence amazonbasics branded products are available for a lower price attracting bulk customers online.As an additional benefit,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41ZrxS9SpwL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Duracell-Alkaline-Battery-Duralock-Technology/dp/B01DJJVFPC/ref=sr_1_133?qid=1672903001&s=computers&sr=1-133,267150,5/22/2023,46,17810,10-20%,-90.99742784,43.02923225,-0.472862072
799,1499,47,4.1,53648,B07DFYJRQV, 1.2 meter),Computers&Accessories,High Speed WiFi —— Up to 600Mbps speeds with 200Mbps on 2.4GHz and 433 Mbps on 5GHz,AHWENSYYF2QDH3EX4REMVGBEMMLQ,KRISHNENDU,RMGA8IGV2WQDX,Good, Amazonbasics products are delivered free to prime members & are covered under amazon warranty for all and hence any claim or replacement procedures are highly streamlined & immediately taken care of.ABOUT OUR PRODUCT ( REQUIREMENT vs ACTUAL):xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxI recently purchased a new Qualcomm 3 Qbix car charger & was looking for a cable with USB A to Micro B connector. I listed my priorities under various heads to come up with a conclusion and let us compare the actual product based upon my initial requirements:1.) DATA EXCHANGE:*****************************Since it was to be primarily used for fast mobile devices charging in car,https://m.media-amazon.com/images/I/31z+0UyRo2L._SY300_SX300_.jpg,https://www.amazon.in/JBL-C200SI-Ear-Headphones-Mystic/dp/B07DFYJRQV/ref=sr_1_134?qid=1672903001&s=computers&sr=1-134,2521456,6/22/2022,700,53648,40-50%,375.8730159,201.2240314,0.535351097
6299,13750,54,4.2,2014,B08L879JSN,AmazonBasics - High-Speed Male to Female HDMI Extension Cable - 6 Feet,NetworkingDevices, upgrades your devices to higher AC WiFi speeds,AGJOGZAGBMX7PBCUAILD2YIM5MAA,Harindra,R2782FIPC5T4KM,best buy of this cable, Data exchange capability was not much of my concern. Preference though would surely have been a USB 3 but it didn’t bother me if I could only get a USB 2.0 too.ACTUAL PRODUCT: I did try to copy a movie file just for the sake of testing data exchange and I found it to be pretty well. I did not capture any speed data but then we all know speed of data transfer also varies with the type of data being transferred. The more variety of data being transferred simultaneously the lower will be the speed.2.) LENGTH OF THE CABLE :**************************************Again since I could not afford to have a lengthy loop of cable bunched around my gear knob,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41m4oS2gbcL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Acer-Features-Bluelight-Flickerless-Comfyview/dp/B08L879JSN/ref=sr_1_135?qid=1672903001&s=computers&sr=1-135,108756,6/28/2023,7451,2014,50-60%,817.2781855,-96.24589919,-0.11776394
